,Player,Salary,Team,League,Position,Salary_mean,Salary_std_dev,Z_Score,Salary_pos_mean,Salary_pos_std_dev,Pos_Z_Score
4706,Latif Blessing,93750.0,LAFC,MLS,M,371960.06591865345,627854.9431593438,-0.4431120101065228,473305.85050193034,750111.2957266258,-0.505999379911028
4707,Adama Diomande,849999.96,LAFC,MLS,F,371960.06591865345,627854.9431593438,0.7613858890333279,573006.1535999998,1015520.8549519221,0.2727603328373929
4708,Philip Ejimadu,56250.0,LAFC,MLS,GK,371960.06591865345,627854.9431593438,-0.5028391818180352,171094.05975903606,240886.3786468029,-0.476756138741348
4709,Mohammed El-Mounir,185000.04,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.2977758285661927,262435.0162361622,238410.67738534117,-0.32479659504093733
4710,Alejandro Guido,120000.0,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.4013029899084641,262435.0162361622,238410.67738534117,-0.5974355586681451
4711,Jordan Harvey,165000.0,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.3296303838546492,262435.0162361622,238410.67738534117,-0.4086856230800386
4712,Dejan Jakovic,150000.0,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.35352125253925415,262435.0162361622,238410.67738534117,-0.4716022682760741
4713,Mark-Anthony Kaye,166248.0,LAFC,MLS,M,371960.06591865345,627854.9431593438,-0.3276426635800901,473305.85050193034,750111.2957266258,-0.4093497221695432
4714,Tyler Miller,77565.0,LAFC,MLS,GK,371960.06591865345,627854.9431593438,-0.4688902574172116,171094.05975903606,240886.3786468029,-0.38827043805649153
4715,Lee Nguyen,525000.0,LAFC,MLS,M,371960.06591865345,627854.9431593438,0.24375046457587007,473305.85050193034,750111.2957266258,0.06891530602534657
4716,Diego Palacios,324000.0,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.07638717579783652,262435.0162361622,238410.67738534117,0.25823081599793796
4717,Josh Perez,75999.96,LAFC,MLS,M,371960.06591865345,627854.9431593438,-0.47138293509228846,473305.85050193034,750111.2957266258,-0.5296625884257132
4718,Adrien Perez,56250.0,LAFC,MLS,F,371960.06591865345,627854.9431593438,-0.5028391818180352,573006.1535999998,1015520.8549519221,-0.5088582386862599
4719,Javier Perez,56250.0,LAFC,MLS,M,371960.06591865345,627854.9431593438,-0.5028391818180352,473305.85050193034,750111.2957266258,-0.5559919612967996
4720,Brian Rodriguez Bravo,700000.08,LAFC,MLS,F,371960.06591865345,627854.9431593438,0.5224773933142276,573006.1535999998,1015520.8549519221,0.12505299697268393
4721,Diego Rossi,1000000.08,LAFC,MLS,M,371960.06591865345,627854.9431593438,1.0002947670063271,473305.85050193034,750111.2957266258,0.7021547768959616
4722,Eddie Segura,199999.92,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.2738851510085372,262435.0162361622,238410.67738534117,-0.26188045317806335
4723,Danilo Silva,200000.04,LAFC,MLS,D,371960.06591865345,627854.9431593438,-0.2738849598815878,262435.0162361622,238410.67738534117,-0.2618799498449018
4724,Pablo Sisniega,105000.0,LAFC,MLS,GK,371960.06591865345,627854.9431593438,-0.4251938585930691,171094.05975903606,240886.3786468029,-0.2743785685613455
4725,Peter Vassell,70250.04,LAFC,MLS,M,371960.06591865345,627854.9431593438,-0.4805409740034208,473305.85050193034,750111.2957266258,-0.5373280109206914
4726,Carlos Vela,4500000.0,LAFC,MLS,M,371960.06591865345,627854.9431593438,6.5748306659961875,473305.85050193034,750111.2957266258,5.368128932917146
4727,Rodolfo Zelaya,162500.04,LAFC,MLS,F,371960.06591865345,627854.9431593438,-0.3336121315931002,573006.1535999998,1015520.8549519221,-0.40423208602587923
4728,Walker Zimmerman,600000.0,LAFC,MLS,D,371960.06591865345,627854.9431593438,0.36320480799889493,262435.0162361622,238410.67738534117,1.4158970876049914
4729,Sam Cronin,330000.0,Major League Soccer,MLS,M,371960.06591865345,627854.9431593438,-0.06683082832399452,473305.85050193034,750111.2957266258,-0.19104611718066625
4730,Nicolas Del Grecco,120000.0,Major League Soccer,MLS,D,371960.06591865345,627854.9431593438,-0.4013029899084641,262435.0162361622,238410.67738534117,-0.5974355586681451
4731,Shkelzen Gashi,1575000.0,Major League Soccer,MLS,M,371960.06591865345,627854.9431593438,1.9161112724982179,473305.85050193034,750111.2957266258,1.468707584826954
4732,Andreas Ivan,264000.0,Major League Soccer,MLS,M,371960.06591865345,627854.9431593438,-0.17195065053625638,473305.85050193034,750111.2957266258,-0.2790330604196244
4733,Charlie Lyon,70250.04,Major League Soccer,MLS,GK,371960.06591865345,627854.9431593438,-0.4805409740034208,171094.05975903606,240886.3786468029,-0.4186372858670333
4734,Chad Marshall,360000.0,Major League Soccer,MLS,D,371960.06591865345,627854.9431593438,-0.019049090954784586,262435.0162361622,238410.67738534117,0.40923076446842316
4735,Yura Movsisyan,2049999.96,Major League Soccer,MLS,F,371960.06591865345,627854.9431593438,2.6726553838017253,573006.1535999998,1015520.8549519221,1.454419965082771
4736,Blake Smith,70250.04,Major League Soccer,MLS,D,371960.06591865345,627854.9431593438,-0.4805409740034208,262435.0162361622,238410.67738534117,-0.8061089307906092
4737,Osvaldo Alonso,650000.04,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,0.4428411006565614,262435.0162361622,238410.67738534117,1.625619406036164
4738,Michael Boxall,300000.0,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.11461256569320447,262435.0162361622,238410.67738534117,0.1575641836842811
4739,Thomas Chacon,324999.96,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,-0.07479451492784597,473305.85050193034,750111.2957266258,-0.19771184802418923
4740,Abu Danladi,145000.08,Minnesota United,MLS,F,371960.06591865345,627854.9431593438,-0.3614847480161562,573006.1535999998,1015520.8549519221,-0.42146458294080336
4741,Hassani Dotson,56250.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,-0.5028391818180352,473305.85050193034,750111.2957266258,-0.5559919612967996
4742,Ethan Finlay,400008.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,0.04467263400079379,473305.85050193034,750111.2957266258,-0.09771596684319678
4743,Chase Gasper,56250.0,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.5028391818180352,262435.0162361622,238410.67738534117,-0.8648313007512961
4744,Jan Gregus,750000.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,0.6021134948449446,473305.85050193034,750111.2957266258,0.3688707943399767
4745,Romario Ibarra,500000.04,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,0.20393241381051158,473305.85050193034,750111.2957266258,0.035586971760252224
4746,Miguel Ibarra,309996.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,-0.09869169080178372,473305.85050193034,750111.2957266258,-0.2177141597950923
4747,Brent Kallman,118000.08,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.40448831164844506,262435.0162361622,238410.67738534117,-0.6058241091388421
4748,Robin Lod,849996.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,0.7613795818439952,473305.85050193034,750111.2957266258,0.5021790121600201
4749,Carter Manley,57225.0,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.5012862753535359,262435.0162361622,238410.67738534117,-0.8607417188135538
4750,Vito Mannone,540000.0,Minnesota United,MLS,GK,371960.06591865345,627854.9431593438,0.26764133326047507,171094.05975903606,240886.3786468029,1.5314520576602149
4751,Collin Martin,105000.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,-0.4251938585930691,473305.85050193034,750111.2957266258,-0.49100160549529637
4752,Romain Metanire,305000.04,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.10664887908935301,262435.0162361622,238410.67738534117,0.1785365665273467
4753,Wilfried Moimbe,252000.0,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.19106334548394038,262435.0162361622,238410.67738534117,-0.043769080943032564
4754,Kevin Molino,500004.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,0.20393872099984436,473305.85050193034,750111.2957266258,0.03559225097684659
4755,Ally Ng'Anzi,56250.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,-0.5028391818180352,473305.85050193034,750111.2957266258,-0.5559919612967996
4756,Lawrence Olum,70250.04,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.4805409740034208,262435.0162361622,238410.67738534117,-0.8061089307906092
4757,Wyatt Omsberg,57225.0,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.5012862753535359,262435.0162361622,238410.67738534117,-0.8607417188135538
4758,Ike Opara,350000.04,Minnesota United,MLS,D,371960.06591865345,627854.9431593438,-0.03497627303553811,262435.0162361622,238410.67738534117,0.3672865021154533
4759,Darwin Quintero,1750000.08,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,2.1948382012365757,473305.85050193034,750111.2957266258,1.7020064046113956
4760,Angelo Rodriguez,600000.0,Minnesota United,MLS,F,371960.06591865345,627854.9431593438,0.36320480799889493,573006.1535999998,1015520.8549519221,0.026581282174927
4761,Rasmus Schuller,275004.0,Minnesota United,MLS,M,371960.06591865345,627854.9431593438,-0.15442430926923018,473305.85050193034,750111.2957266258,-0.26436323733778355
4762,Bobby Shuttleworth,174999.96,Minnesota United,MLS,GK,371960.06591865345,627854.9431593438,-0.3137032017738957,171094.05975903606,240886.3786468029,0.016214699489882408
4763,Dayne St. Clair,70250.04,Minnesota United,MLS,GK,371960.06591865345,627854.9431593438,-0.4805409740034208,171094.05975903606,240886.3786468029,-0.4186372858670333
4764,Mason Toye,135000.0,Minnesota United,MLS,F,371960.06591865345,627854.9431593438,-0.37741212122385914,573006.1535999998,1015520.8549519221,-0.43131182532015694
4765,Clement Bayiha,61750.08,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.4940790692157137,473305.85050193034,750111.2957266258,-0.5486596093760461
4766,Jason Beaulieu,70250.04,Montreal Impact,MLS,GK,371960.06591865345,627854.9431593438,-0.4805409740034208,171094.05975903606,240886.3786468029,-0.4186372858670333
4767,Zachary Brault-Guillard,72000.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.4777537696992,262435.0162361622,238410.67738534117,-0.7987688232954588
4768,Evan Bush,232000.08,Montreal Impact,MLS,GK,371960.06591865345,627854.9431593438,-0.22291770964544735,171094.05975903606,240886.3786468029,0.25284127970667336
4769,Victor Cabrera,150000.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.35352125253925415,262435.0162361622,238410.67738534117,-0.4716022682760741
4770,Rudy Camacho,700000.08,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,0.5224773933142276,262435.0162361622,238410.67738534117,1.8353417244673358
4771,Mathieu Choiniere,80000.04,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.46501190935842757,473305.85050193034,750111.2957266258,-0.5243299397603908
4772,Jorge Corrales,70875.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.4795455848505454,262435.0162361622,238410.67738534117,-0.8034875716851615
4773,Clement Diop,94500.0,Montreal Impact,MLS,GK,371960.06591865345,627854.9431593438,-0.44191746667229254,171094.05975903606,240886.3786468029,-0.31796758367703837
4774,Rod Fanni,299250.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.11580710912743472,262435.0162361622,238410.67738534117,0.15441835142447932
4775,Anthony Jackson-Hamel,160000.08,Montreal Impact,MLS,F,371960.06591865345,627854.9431593438,-0.3375938793315512,573006.1535999998,1015520.8549519221,-0.40669383753773614
4776,Daniel Kinumbe,56250.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.5028391818180352,262435.0162361622,238410.67738534117,-0.8648313007512961
4777,Bojan Krkic,1232876.64,Montreal Impact,MLS,F,371960.06591865345,627854.9431593438,1.3712029879851622,573006.1535999998,1015520.8549519221,0.6497852635741689
4778,Ken Krolicki,59950.08,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.49694597345786634,473305.85050193034,750111.2957266258,-0.5510592532825631
4779,Lassi Lappalainen,302574.0,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.11051289262692625,473305.85050193034,750111.2957266258,-0.22760869150296423
4780,Daniel Lovitz,97453.08,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.43721402357261696,262435.0162361622,238410.67738534117,-0.6920073297283715
4781,Thomas Meilleure-Giguere,57120.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.5014535114343281,262435.0162361622,238410.67738534117,-0.861182135329926
4782,Orji Okwonkwo,200000.04,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.2738849598815878,473305.85050193034,750111.2957266258,-0.3643536793259212
4783,James Pantemis,70250.04,Montreal Impact,MLS,GK,371960.06591865345,627854.9431593438,-0.4805409740034208,171094.05975903606,240886.3786468029,-0.4186372858670333
4784,Ignacio Piatti,530000.04,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,0.2517141511797216,473305.85050193034,750111.2957266258,0.07558103686886966
4785,Samuel Piette,135000.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.37741212122385914,262435.0162361622,238410.67738534117,-0.5345189134721097
4786,Jukka Raitala,250000.08,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.1942486672239214,262435.0162361622,238410.67738534117,-0.05215763141372964
4787,Bacary Sagna,660000.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,0.4587682827373148,262435.0162361622,238410.67738534117,1.6675636683891335
4788,Amar Sejdic,56250.0,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.5028391818180352,473305.85050193034,750111.2957266258,-0.5559919612967996
4789,Shamit Shome,100000.08,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.4331573540699711,473305.85050193034,750111.2957266258,-0.49766717636255897
4790,Ballou Tabla,70250.04,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.4805409740034208,473305.85050193034,750111.2957266258,-0.5373280109206914
4791,Saphir Taider,1400000.04,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,1.6373845348868097,473305.85050193034,750111.2957266258,1.235408925018773
4792,Maximiliano Urruti,900000.0,Montreal Impact,MLS,F,371960.06591865345,627854.9431593438,0.8410221816909942,573006.1535999998,1015520.8549519221,0.32199619023627146
4793,Jeisson Vargas,225000.0,Montreal Impact,MLS,M,371960.06591865345,627854.9431593438,-0.23406690911622932,473305.85050193034,750111.2957266258,-0.331025345060827
4794,Karifa Yao,56250.0,Montreal Impact,MLS,D,371960.06591865345,627854.9431593438,-0.5028391818180352,262435.0162361622,238410.67738534117,-0.8648313007512961
4795,Cameron Lancaster,70250.04,Nashville SC,MLS,F,371960.06591865345,627854.9431593438,-0.4805409740034208,573006.1535999998,1015520.8549519221,-0.4950721702547427
4796,Daniel Rios,80000.04,Nashville SC,MLS,F,371960.06591865345,627854.9431593438,-0.46501190935842757,573006.1535999998,1015520.8549519221,-0.48547118574274906
4797,Juan Agudelo,574999.92,New England Revolution,MLS,F,371960.06591865345,627854.9431593438,0.32338656610658706,573006.1535999998,1015520.8549519221,0.0019632943925061864
4798,Isaac Angking,70250.04,New England Revolution,MLS,M,371960.06591865345,627854.9431593438,-0.4805409740034208,473305.85050193034,750111.2957266258,-0.5373280109206914
4799,Jalil Anibaba,101250.0,New England Revolution,MLS,D,371960.06591865345,627854.9431593438,-0.4311665757642203,262435.0162361622,238410.67738534117,-0.6760813651631895
4800,Gustavo Bou,2100000.0,New England Revolution,MLS,F,371960.06591865345,627854.9431593438,2.7522916764593917,573006.1535999998,1015520.8549519221,1.5036558224816494
4801,Tajon Buchanan,90000.0,New England Revolution,MLS,M,371960.06591865345,627854.9431593438,-0.44908472727767407,473305.85050193034,750111.2957266258,-0.5109986380496051
4802,Teal Bunbury,225750.0,New England Revolution,MLS,F,371960.06591865345,627854.9431593438,-0.23287236568199907,573006.1535999998,1015520.8549519221,-0.34194881563160023
